region	get reads	find candidates	make pileup images	write outputs	num reads	num candidates	num examples
chr20:10000000-10000999	0.121	0.037	0.016	0.021	569	6	6
chr20:10016000-10016999	0.18	0.06	0.0	0.0	555	0	0
chr20:10032000-10032999	0.067	0.036	0.011	0.013	638	4	4
chr20:10048000-10048999	0.031	0.033	0.0	0.0	568	0	0
chr20:10064000-10064999	0.018	0.032	0.0	0.0	637	0	0
chr20:10080000-10080999	0.031	0.03	0.0	0.0	642	0	0
chr20:10096000-10096999	0.087	0.043	0.018	0.022	608	7	7
chr20:10112000-10112999	0.002	0.037	0.0	0.0	0	0	0
chr20:10128000-10128999	0.001	0.024	0.0	0.0	0	0	0
chr20:10144000-10144999	0.001	0.026	0.0	0.0	0	0	0
chr20:10160000-10160999	0.001	0.028	0.0	0.0	0	0	0
chr20:10176000-10176999	0.001	0.026	0.0	0.0	0	0	0
chr20:10192000-10192999	0.001	0.025	0.0	0.0	0	0	0
chr20:10208000-10208999	0.001	0.026	0.0	0.0	0	0	0
chr20:10224000-10224999	0.001	0.045	0.0	0.0	0	0	0
chr20:10240000-10240999	0.001	0.025	0.0	0.0	0	0	0
chr20:10256000-10256999	0.001	0.049	0.0	0.0	0	0	0
chr20:10272000-10272999	0.001	0.024	0.0	0.0	0	0	0
chr20:10288000-10288999	0.001	0.025	0.0	0.0	0	0	0
chr20:10304000-10304999	0.001	0.025	0.0	0.0	0	0	0
chr20:10320000-10320999	0.001	0.023	0.0	0.0	0	0	0
chr20:10336000-10336999	0.001	0.084	0.0	0.0	0	0	0
chr20:10352000-10352999	0.001	0.083	0.0	0.0	0	0	0
chr20:10368000-10368999	0.001	0.034	0.0	0.0	0	0	0
chr20:10384000-10384999	0.001	0.026	0.0	0.0	0	0	0
chr20:10400000-10400999	0.001	0.027	0.0	0.0	0	0	0
chr20:10416000-10416999	0.001	0.024	0.0	0.0	0	0	0
chr20:10432000-10432999	0.001	0.026	0.0	0.0	0	0	0
chr20:10448000-10448999	0.001	0.026	0.0	0.0	0	0	0
chr20:10464000-10464999	0.001	0.027	0.0	0.0	0	0	0
chr20:10480000-10480999	0.001	0.027	0.0	0.0	0	0	0
chr20:10496000-10496999	0.001	0.026	0.0	0.0	0	0	0
chr20:10512000-10512999	0.001	0.026	0.0	0.0	0	0	0
chr20:10528000-10528999	0.001	0.026	0.0	0.0	0	0	0
chr20:10544000-10544999	0.001	0.026	0.0	0.0	0	0	0
chr20:10560000-10560999	0.001	0.027	0.0	0.0	0	0	0
chr20:10576000-10576999	0.001	0.026	0.0	0.0	0	0	0
chr20:10592000-10592999	0.001	0.026	0.0	0.0	0	0	0
chr20:10608000-10608999	0.001	0.026	0.0	0.0	0	0	0
chr20:10624000-10624999	0.001	0.026	0.0	0.0	0	0	0
chr20:10640000-10640999	0.001	0.027	0.0	0.0	0	0	0
chr20:10656000-10656999	0.001	0.031	0.0	0.0	0	0	0
chr20:10672000-10672999	0.001	0.026	0.0	0.0	0	0	0
chr20:10688000-10688999	0.001	0.032	0.0	0.0	0	0	0
chr20:10704000-10704999	0.001	0.026	0.0	0.0	0	0	0
chr20:10720000-10720999	0.001	0.027	0.0	0.0	0	0	0
chr20:10736000-10736999	0.001	0.026	0.0	0.0	0	0	0
chr20:10752000-10752999	0.001	0.026	0.0	0.0	0	0	0
chr20:10768000-10768999	0.001	0.026	0.0	0.0	0	0	0
chr20:10784000-10784999	0.001	0.026	0.0	0.0	0	0	0
chr20:10800000-10800999	0.001	0.026	0.0	0.0	0	0	0
chr20:10816000-10816999	0.001	0.026	0.0	0.0	0	0	0
chr20:10832000-10832999	0.001	0.026	0.0	0.0	0	0	0
chr20:10848000-10848999	0.001	0.027	0.0	0.0	0	0	0
chr20:10864000-10864999	0.001	0.026	0.0	0.0	0	0	0
chr20:10880000-10880999	0.001	0.027	0.0	0.0	0	0	0
chr20:10896000-10896999	0.001	0.026	0.0	0.0	0	0	0
chr20:10912000-10912999	0.001	0.026	0.0	0.0	0	0	0
chr20:10928000-10928999	0.001	0.026	0.0	0.0	0	0	0
chr20:10944000-10944999	0.001	0.026	0.0	0.0	0	0	0
chr20:10960000-10960999	0.001	0.026	0.0	0.0	0	0	0
chr20:10976000-10976999	0.001	0.026	0.0	0.0	0	0	0
chr20:10992000-10992999	0.001	0.026	0.0	0.0	0	0	0
